date,symbol,ret-m1,ret-m2,ret-m3,ret-m4,ret-m5,ret-m6,ret-m7,ret-m8,ret-m9,ret-m10,ret-m11,ret-m12,ret-d1,ret-d2,ret-d3,ret-d4,ret-d5,ret-d6,ret-d7,ret-d8,ret-d9,ret-d10,ret-d11,ret-d12,ret-d13,ret-d14,ret-d15,ret-d16,ret-d17,ret-d18,ret-d19,ret-d20,unadj_close,is_next_jan,next_month_ret
2017-04-30,ALL.csv,0.09293266555370061,0.1831325301204818,0.2853403141361257,0.2670967741935484,0.30933333333333346,0.2803129074315516,0.24225173940543954,0.3006622516556292,0.23212045169385198,0.4231884057971014,0.5272161741835149,0.964,0.008213552361396204,0.009249743062692772,0.01761658031088076,0.025587467362924388,0.04080551139374666,0.03368421052631576,0.03314045239347707,0.012371134020618735,0.02612330198537105,0.0202597402597402,0.03368421052631576,0.04135737009544016,0.06507592190889366,0.07557502738225619,0.07912087912087928,0.08388520971302427,0.09293266555370061,0.08990011098779149,0.09904868494683816,0.10647887323943661,19.64,0,0.10997963340122197
2017-05-31,ALL.csv,0.10997963340122197,0.21313299944351716,0.31325301204819267,0.4267015706806283,0.40645161290322585,0.45333333333333337,0.42112125162972625,0.37887413029728023,0.4437086092715232,0.36762860727728985,0.5797101449275361,0.6951788491446347,0.03760114231318412,0.026365348399246757,0.024917724494593285,0.03612167300380231,0.07707509881422947,0.07654320987654328,0.08242303872889778,0.07920792079207928,0.09657947686116719,0.092731829573935,0.07974244675581965,0.09163745618427654,0.10379746835443049,0.064453125,0.064453125,0.08565737051792843,0.08349900596421467,0.08188585607940468,0.06862745098039236,0.08027750247770071,21.8,0,0.03486238532110075
2017-06-30,ALL.csv,0.03486238532110075,0.14867617107942954,0.25542570951585986,0.359036144578313,0.4764397905759161,0.4554838709677418,0.504,0.47066492829204676,0.4269449715370017,0.49403973509933774,0.4153074027603514,0.6347826086956521,-0.029677419354838808,-0.019130434782608785,-0.035485250106883415,-0.04649196956889268,-0.04244482173174868,-0.03713188220230479,-0.02758620689655178,-0.022530329289428108,-0.023376623376623495,-0.022953659592897413,-0.02548596112311019,-0.021682567215958404,-0.018276762402088864,0.013477088948786964,0.01211305518169592,0.004899777282850737,0.02498864152657876,0.017132551848512145,0.03013698630136985,0.03486238532110075,22.56,0,-0.10239361702127658
2017-07-31,ALL.csv,-0.10239361702127658,-0.07110091743119273,0.031059063136456233,0.12687813021702854,0.219879518072289,0.3252617801047122,0.30645161290322576,0.3500000000000001,0.3200782268578879,0.2808349146110056,0.3410596026490067,0.27038895859473033,0.013513513513513598,-0.0009866798223976403,0.0,-0.031563845050215256,-0.01123046875,-0.019845111326234233,-0.017467248908296873,-0.03433476394849777,-0.01937046004842613,-0.04390934844192629,-0.05418028958430643,-0.04390934844192629,-0.0357142857142857,-0.05329593267882193,-0.06896551724137934,-0.06982085438677077,-0.09070498428378981,-0.08412483039348706,-0.09436493738819318,-0.07280219780219777,20.25,0,0.045432098765432194
2017-08-31,ALL.csv,0.045432098765432194,-0.061613475177304866,-0.028899082568807244,0.07790224032586557,0.17807456872565397,0.2753012048192771,0.3854712041884818,0.36580645161290337,0.41133333333333355,0.38005215123859215,0.33902593295382677,0.4019867549668876,0.01876804619826755,0.025678294573643567,0.0018930430667298825,0.011950286806883259,-0.006569685593617924,-0.006103286384976481,-0.005636449037106472,0.0009456264775415946,-0.012593283582089554,-0.015348837209302246,-0.01899907321594052,0.001419110690633829,0.03117389186556263,0.0352078239608804,-0.0042333019755409484,0.017788461538461586,0.011950286806883259,0.011466794075489783,0.010501193317422608,0.013888888888889062,21.17,0,-0.008030231459612791
2017-09-30,ALL.csv,-0.008030231459612791,0.03703703703703698,-0.06914893617021267,-0.03669724770642202,0.06924643584521384,0.1686143572621035,0.2650602409638554,0.37434554973822,0.35483870967741926,0.3999999999999999,0.36897001303780974,0.32827324478178355,0.014983083615273118,0.03806228373702414,0.039089559623948444,0.009615384615384581,0.014002897151134786,0.032448377581120846,0.018428709990300662,0.002865329512893977,-0.005210800568450913,0.0033444816053511683,0.0014306151645206988,-0.005210800568450913,-0.016393442622950838,-0.015009380863039379,0.010587102983637964,-0.0004759638267491928,-0.0014265335235378318,-0.004267425320056861,-0.009433962264150941,-0.005210800568450913,21.0,0,0.12142857142857144
2017-10-31,ALL.csv,0.12142857142857144,0.11242324043457708,0.16296296296296298,0.0438829787234043,0.08027522935779818,0.19908350305498979,0.310517529215359,0.4186746987951806,0.5412303664921467,0.5193548387096774,0.5700000000000001,0.5352020860495437,0.0064102564102566095,0.0017014036580178526,0.0046928327645050505,0.010729613733905685,0.0046928327645050505,0.02213541666666674,0.028384279475982543,0.045272969374167804,0.04342046964997781,0.033347959631417456,0.04065399911621759,0.04249667994687911,0.042035398230088505,0.041574524546660774,0.06657608695652195,0.09585853885528173,0.11452910553715112,0.10980207351555138,0.10823529411764699,0.11664295874822184,23.55,0,-0.0662420382165606
2017-11-30,ALL.csv,-0.0662420382165606,0.04714285714285715,0.03873405762871962,0.08592592592592574,-0.025265957446808485,0.008715596330275188,0.11965376782077386,0.22370617696160267,0.32469879518072275,0.43913612565445015,0.41870967741935483,0.46599999999999997,-0.06822033898305102,-0.04846386845521422,-0.044743701129452695,-0.04722703639514736,-0.04224738675958195,-0.05174644243208293,-0.051337359792924975,-0.052155172413793194,-0.05337925096857521,-0.05500644606789862,-0.06425531914893623,-0.0634582623509371,-0.07721359630717584,-0.07605042016806729,-0.07798742138364789,-0.07914572864321612,-0.08222036727879811,-0.07953118459606534,-0.07332490518331236,-0.06703436571913457,21.99,0,0.07776261937244211
2017-12-31,ALL.csv,0.07776261937244211,0.006369426751592355,0.12857142857142856,0.11950873878129409,0.17037037037037028,0.05053191489361697,0.08715596330275233,0.20672097759674135,0.318864774624374,0.42771084337349374,0.5510471204188483,0.5290322580645161,-0.009611366485582917,-0.008368200836820106,-0.0054553084347460645,-0.01863354037267073,-0.000843170320404707,0.0,0.01238786843229378,0.018041237113401998,0.025974025974025983,0.02155172413793105,0.025086505190311303,0.03810775295663604,0.02953953084274552,0.0435931307793922,0.03856266432953537,0.03810775295663604,0.061352440662785446,0.06660666066606669,0.07776261937244211,0.004237288135593209,23.7,1,0.00843881856540074
2018-01-31,ALL.csv,0.00843881856540074,0.08685766257389727,0.014861995753715496,0.13809523809523805,0.1289560699102501,0.18024691358024691,0.05939716312056742,0.09633027522935778,0.21690427698574322,0.32999443516972726,0.439759036144578,0.5641361256544501,-0.0020876826722338038,-0.01848049281314179,-0.009942004971002616,-0.004581424406497447,0.015293118096856295,0.02884201463624625,0.017021276595744705,0.030172413793103425,0.049165935030728525,0.054721977052074156,0.054721977052074156,0.05799026117751205,0.05752212389380529,0.0496267018006149,0.054721977052074156,0.03642671292280997,0.035528596187174966,0.04094076655052259,0.019189765458422103,0.014000848536274813,23.9,0,0.03138075313807542
2018-02-28,ALL.csv,0.03138075313807542,0.040084388185654074,0.12096407457935432,0.04670912951167727,0.17380952380952364,0.16438356164383539,0.2172839506172839,0.09264184397163122,0.13073394495412827,0.2550916496945008,0.37173066221480244,0.4849397590361444,0.012736236647493682,0.014403292181069949,0.0077677841373671175,0.007355946056395668,-0.002024291497975783,0.017333883615352708,0.015657189946435945,0.04096283783783772,0.021126760563380254,0.04537743850720943,0.04140261934938727,0.05296881674498066,0.05612682090831189,0.040523427606584894,0.04493429419245443,0.08066637439719426,0.018174308137133277,0.0077677841373671175,0.008179959100204526,0.03138075313807542,24.65,0,-0.023935091277890508
2018-03-31,ALL.csv,-0.023935091277890508,0.006694560669456173,0.0151898734177216,0.09413369713506148,0.021656050955414008,0.14571428571428569,0.136513934813415,0.18814814814814818,0.0664893617021276,0.10366972477064218,0.22505091649694497,0.33889816360601,-0.019160211985324138,-0.035284683239775516,-0.01635322976287823,-0.020757020757020794,-0.052382827884994154,-0.05831702544031314,-0.05200945626477538,-0.04599524187153059,-0.04143426294820729,-0.035671342685370755,-0.025910931174089047,-0.03990422984836395,-0.03644373247897481,-0.027485852869846394,-0.013530135301353052,0.017766497461928932,0.007537688442211143,0.0033361134278564464,0.0024999999999999467,-0.023935091277890508,24.06,0,0.11471321695760595
2018-04-30,ALL.csv,0.11471321695760595,0.08803245436105489,0.12217573221757339,0.1316455696202532,0.21964529331514338,0.13885350318471334,0.27714285714285714,0.2668871043930088,0.32444444444444454,0.18882978723404253,0.2302752293577981,0.365580448065173,-0.0029739776951672736,0.006001500375093727,0.013222516055912514,0.05052878965922436,0.0655542312276518,0.06810035842293916,0.09424724602203183,0.10279605263157898,0.11055900621118031,0.14127659574468088,0.1585313174946006,0.14127659574468088,0.13837011884550088,0.13837011884550088,0.13933729821580298,0.152061855670103,0.1456642460486972,0.11471321695760595,0.09335507541785559,0.07538091419406578,26.82,0,0.12005965697240861
2018-05-31,ALL.csv,0.12005965697240861,0.2485453034081464,0.2186612576064908,0.25690376569037654,0.26751054852320677,0.3660754888585722,0.2755838641188959,0.43047619047619046,0.4189891355692015,0.48345679012345677,0.3315602836879432,0.3779816513761467,0.0013333333333334085,-0.006942148760330613,-0.023724406889827798,-0.040868454661558196,0.0,0.05292674377847861,0.06261054120976306,0.04778514126264377,0.04741980474198049,0.10076951264199341,0.10726133431625517,0.08526011560693636,0.09675063891931357,0.08643761301989161,0.08096437567470316,0.11714391967274085,0.12005965697240861,0.11672862453531607,0.12678169542385587,0.13486966377030596,30.04,0,0.028628495339547255
2018-06-30,ALL.csv,0.028628495339547255,0.15212527964205802,0.2842892768079801,0.2535496957403651,0.2928870292887029,0.30379746835443044,0.4051841746248295,0.3121019108280254,0.4714285714285713,0.45961265942371266,0.5259259259259259,0.36968085106382986,0.006186909801367602,-0.019670050761421365,0.010134030728996324,0.0006476683937823857,-0.03165151989971804,0.010134030728996324,0.03240895422652845,0.030000000000000027,0.03240895422652845,0.04391891891891886,0.0435663627152989,0.032064128256512836,0.029656781072975535,0.03482920294708647,0.03275401069518713,0.042158516020236014,0.009803921568627416,0.0344827586206895,0.028628495339547255,0.030000000000000027,30.9,0,0.04207119741100329
2018-07-31,ALL.csv,0.04207119741100329,0.07190412782956068,0.20059656972408657,0.33832086450540344,0.3062880324543613,0.34728033472803377,0.3586497890295359,0.46430195543428865,0.36730360934182604,0.5333333333333334,0.5210203117619272,0.5901234567901237,-0.02365069739235881,-0.022168235651381596,0.0015552099533437946,0.000932545850170996,0.012578616352201255,0.01449275362318847,0.027113237639553533,0.024498886414253906,0.04783599088838275,0.026785714285714413,0.020925808497146647,0.0300703774792066,0.038374717832957206,0.04579408898993198,0.029740965781899664,0.04274611398963746,0.03271327774214261,0.03938024531956108,0.05573770491803298,0.05573770491803298,32.2,0,-0.018944099378882084
2018-08-31,ALL.csv,-0.018944099378882084,0.022330097087378764,0.05159786950732359,0.1778523489932886,0.31296758104738154,0.2815415821501015,0.3217573221757324,0.3329113924050633,0.4365620736698501,0.34140127388535024,0.5042857142857142,0.49220595181861104,0.0028571428571428914,0.0,0.004770992366412097,-0.00031645569620253333,0.0206785137318255,0.0391447368421054,0.02731707317073173,0.01969012265978054,0.01903225806451614,0.01903225806451614,0.01903225806451614,0.009587727708533,0.01903225806451614,0.023655217109527005,0.015429122468659573,0.01055662188099804,0.02133850630455858,0.004451510333863373,-0.012195121951219523,-0.018639328984156545,31.59,0,-0.09971509971509962
2018-09-30,ALL.csv,-0.09971509971509962,-0.11677018633540381,-0.07961165048543684,-0.053262316910785534,0.06040268456375841,0.18204488778054873,0.15375253549695755,0.18995815899581592,0.20000000000000018,0.29331514324693053,0.20764331210191078,0.3542857142857143,-0.004898530440867632,-0.00940438871473348,0.0017611835153223954,0.011020263064344116,0.005657708628005631,0.002467395135706818,-0.011126564673157202,-0.008713837574067629,-0.023686920700308867,-0.016257350397786197,-0.0220082530949105,-0.03788903924221909,-0.03918918918918923,-0.051999999999999935,-0.03918918918918923,-0.05890138980807402,-0.07931369375202324,-0.09166400511018835,-0.09999999999999998,-0.09971509971509962,28.44,0,-0.06821378340365691
2018-10-31,ALL.csv,-0.06821378340365691,-0.16112693890471663,-0.17701863354037273,-0.14239482200647247,-0.11784287616511313,-0.011931394481730084,0.1014131338320865,0.0750507099391482,0.10878661087866126,0.11814345991561193,0.20509322419281495,0.12526539278131632,-0.00786222388618496,0.009139375476009182,0.007221588749525054,-0.009345794392523366,-0.05525846702317294,-0.06886858749121572,-0.07858136300417251,-0.10169491525423724,-0.1013903017972193,-0.10412440838404324,-0.08746556473829203,-0.05051952705123608,-0.045732805185451864,-0.029659465397290363,-0.05119942713927672,-0.02645113886847905,-0.03601309567115307,-0.051878354203935606,-0.05458437388512316,-0.05390931810067834,26.5,0,-0.10716981132075476
2018-11-30,ALL.csv,-0.10716981132075476,-0.16807313642756683,-0.2510288065843621,-0.26521739130434785,-0.2343042071197411,-0.2123834886817576,-0.1178225205070843,-0.016625103906899308,-0.040162271805273764,-0.010041841004184038,-0.0016877637130801038,0.07594361073215117,-0.06996855345911956,-0.09383378016085786,-0.09521988527724656,-0.08080808080808077,-0.08754338603933665,-0.0920951650038373,-0.05999205403257857,-0.06776989755713159,-0.08365608055770724,-0.10106382978723405,-0.11319340329835081,-0.10378787878787876,-0.11815132314573229,-0.13237990465713234,-0.12790269074824911,-0.13869676010192933,-0.133650677407543,-0.1291866028708134,-0.13744075829383884,-0.15530167797215289,23.66,0,-0.07692307692307698
2018-12-31,ALL.csv,-0.07692307692307698,-0.1758490566037736,-0.23206751054852326,-0.308641975308642,-0.32173913043478264,-0.2932038834951456,-0.27296937416777634,-0.18568232662192397,-0.09226932668329169,-0.11399594320486806,-0.08619246861924679,-0.07848101265822782,0.015813953488372112,0.016286644951140072,0.0424821002386635,0.035071090047393394,0.040000000000000036,0.0013755158184318717,0.0,-0.033200531208499307,-0.042944785276073594,-0.047951176983435095,-0.02281879194630876,-0.0036496350364964014,-0.0031948881789137795,-0.01621621621621616,-0.006369426751592355,-0.034055727554179516,-0.07614213197969544,-0.09714758164530801,-0.07692307692307698,-0.14150943396226423,21.84,1,0.12774725274725274
2019-01-31,ALL.csv,0.12774725274725274,0.04099746407438709,-0.07056603773584913,-0.13396624472573848,-0.2203228869895537,-0.2350931677018635,-0.20291262135922328,-0.18009320905459392,-0.08165548098434006,0.023690773067331694,-0.0008113590263691961,0.03054393305439329,0.01945364238410585,0.017348203221809078,0.0012195121951219523,0.009840098400983877,0.017348203221809078,-0.00040584415584421496,0.013163307280954273,0.04541595925297126,0.04674883127921792,0.03054393305439329,0.05436643835616439,0.06715771230502598,0.05935483870967739,0.06669553919445637,0.05889939810834033,0.08885941644562334,0.12414422638064804,0.14558139534883718,0.15093457943925226,0.16951566951566943,24.63,0,-0.0004060089321964444
2019-02-28,ALL.csv,-0.0004060089321964444,0.12728937728937728,0.04057480980557915,-0.0709433962264151,-0.13431786216596342,-0.22063944286166504,-0.23540372670807452,-0.20323624595469247,-0.18042609853528624,-0.08202833706189405,0.023275145469659364,-0.0012170385395536831,-0.022628026994839234,-0.01716566866267466,-0.041650447644998034,-0.05052063247204008,-0.037905431809300505,-0.0008116883116883189,-0.010052271813429825,-0.007658202337766928,-0.0056542810985460434,-0.015593762495001995,-0.03147128245476005,-0.012830793905372895,0.005308289097591068,0.0008130081300812275,-0.02687747035573118,-0.039406944986344006,-0.0032388663967610754,0.004897959183673528,0.008603031544448969,-0.0004060089321964444,24.62,0,-0.004467912266450047
2019-03-31,ALL.csv,-0.004467912266450047,-0.004872107186357999,0.12225274725274726,0.03592561284868978,-0.07509433962264145,-0.13818565400843885,-0.2241215574548907,-0.23881987577639752,-0.2067961165048543,-0.18408788282290267,-0.08612975391498878,0.018703241895261957,0.011973575557390648,0.0069843878389483915,-0.004872107186357999,0.0057447681575708565,-0.01248992747784039,0.004096681687832948,0.011973575557390648,-0.004872107186357999,0.03767993226079591,0.056921086675291166,0.06843940714908459,0.06937172774869116,0.05920484010371663,0.0363636363636366,0.015327257663628968,-0.01288763592428499,0.0032746623004502595,-0.01328502415458932,-0.028152260111022898,-0.026608419380460657,24.51,0,0.06405548755609947
2019-04-30,ALL.csv,0.06405548755609947,0.05930138099106408,0.058871295168493765,0.19413919413919412,0.10228233305156365,-0.01584905660377367,-0.08298171589310843,-0.17442228553339667,-0.19006211180124233,-0.15598705501618126,-0.13182423435419444,-0.027591349739000792,-0.010246679316888163,-0.006476190476190524,-0.007610350076103556,0.00038358266206350855,0.02636757182211724,0.010461061604029487,0.007727975270479082,0.022344178753429977,0.019546520719311955,0.020344287949921824,0.020743639921722012,0.009287925696594312,-0.010997345468335307,0.02114330462020364,0.016764132553606315,0.019945248337895904,0.02274509803921565,0.05161290322580636,0.06405548755609947,0.07679603633360865,26.08,0,0.11656441717791433
2019-05-31,ALL.csv,0.11656441717791433,0.18808649530803745,0.18277822908204722,0.1822980105562324,0.3333333333333335,0.23076923076923084,0.09886792452830195,0.02390998593530247,-0.07818930041152261,-0.09565217391304348,-0.05760517799352738,-0.030625832223701632,0.0164048865619546,0.004484304932735439,-0.018867924528301883,-0.003422313483915085,-0.0017140898183064524,0.025352112676056526,0.0980392156862746,0.09391435011269711,0.0674486803519061,0.07493540051679592,0.08373650911797537,0.13749999999999996,0.1428571428571428,0.12562814070351758,0.11870918171340761,0.1313131313131315,0.1419607843137256,0.13351498637602188,0.13838936669272872,0.11570881226053631,29.12,0,0.05494505494505497
2019-06-30,ALL.csv,0.05494505494505497,0.17791411042944794,0.2533659730722153,0.2477660438667748,0.2472594397076735,0.4065934065934065,0.2983939137785292,0.15924528301886798,0.08016877637130793,-0.02754036087369427,-0.04596273291925479,-0.005825242718446644,-0.004859086491739606,-0.0006506180871828082,-0.0029211295034079487,-0.0074313408723748475,-0.010946555054732743,-0.01884381986585759,-0.015700096123037577,-0.008392511297611427,-0.005825242718446644,0.003265839320705455,0.002938295788442735,0.018230029830957895,0.006553079947575258,0.04100304981362246,0.05205479452054784,0.06040731791508458,0.07978910369068548,0.08628005657708626,0.05494505494505497,0.07225130890052367,30.72,0,-0.0022786458333333703
2019-07-31,ALL.csv,-0.0022786458333333703,0.052541208791208716,0.17523006134969332,0.25050999592003254,0.24492282696994305,0.24441737718229795,0.4033882783882783,0.29543533389687227,0.15660377358490551,0.07770745428973269,-0.029756251978474202,-0.04813664596273304,0.0019614253023862993,-0.009372979961215333,0.006237688772160244,-0.006804925469863887,0.005907449950771193,0.021666666666666723,0.03129205921938083,0.031639178727701056,0.03512326916582231,0.036523503550896175,0.05001712915381962,0.053264604810996374,0.038279132791327886,0.023030707610146806,0.03337828725556302,0.053264604810996374,0.0467896174863387,0.05181880576527109,0.031639178727701056,0.02817846360281795,30.65,0,-0.029363784665579096
2019-08-31,ALL.csv,-0.029363784665579096,-0.03157552083333326,0.02163461538461542,0.14072085889570563,0.21379028967768243,0.2083671811535337,0.2078765732846124,0.3621794871794872,0.2573964497041421,0.12264150943396235,0.04606188466947958,-0.058246280468502665,0.02163461538461542,0.015011941316956712,0.013283378746594021,0.035502958579881616,0.008474576271186418,0.013283378746594021,0.018835616438356295,0.023039889958734516,0.0453267744202388,0.0625,0.06212067118886111,0.023743977976600217,0.033344911427579005,0.01018675721561979,0.011216859279401747,0.007791327913279078,0.019883441892355025,0.03948287910552062,0.0010094212651412526,-0.018799472295514486,29.75,0,0.028571428571428692
2019-09-30,ALL.csv,0.028571428571428692,-0.0016313213703098572,-0.003906249999999889,0.050824175824175866,0.17331288343558304,0.24847001223990195,0.2428919577579205,0.2423873325213155,0.40109890109890123,0.2933220625528319,0.15471698113207544,0.07594936708860756,0.003278688524590123,0.010901883052527372,0.00426649163111259,-0.011627906976744207,-0.008746355685131157,-0.011308562197091976,-0.01797175866495504,-0.0022823606129768192,-0.0013054830287205776,0.0016366612111293755,-0.005847953216374213,0.005256241787122251,0.020000000000000018,0.03693663165028793,0.025125628140703515,0.02238556632141675,0.03413315309226106,0.0625,0.04938271604938271,0.047586442998972966,30.6,0,0.033333333333333215
2019-10-31,ALL.csv,0.033333333333333215,0.06285714285714294,0.031647634584013096,0.029296875,0.08585164835164827,0.21242331288343563,0.2900856793145654,0.2843216896831844,0.2838002436053595,0.44780219780219777,0.3364327979712596,0.19320754716981137,-0.00908806016922592,-0.023169601482854407,-0.02797417768213961,-0.021052631578947212,-0.010638297872340385,-0.004408060453400475,-0.0012634238787112562,0.015414258188824581,-0.0025236593059936308,-0.005347593582887611,0.0031725888324873885,0.007006369426751702,-0.0018939393939393367,0.018357487922705307,0.02795838751625479,0.022969912649627888,0.012487992315081575,0.023300970873786575,0.024627349319507497,0.03672131147540991,31.62,0,0.07273877292852626
